Minerale,Ub,Regione,Titolo,Anno,Produzione,Operatore,Gennaio,Febbraio,Marzo,Aprile,Maggio,Giugno,Luglio,Agosto,Settembre,Ottobre,Novembre,Dicembre,Totale
Gasolina,Mare,Zona A,A.C 27.EA,2006.0,60.324,ENI,7041.0,5926.0,4953.0,6537.0,3354.0,6208.0,5340.0,3098.0,2961.0,3161.0,8952.0,2793.0,60324.0
Gasolina,Mare,Zona A,A.C 29.EA,2006.0,12.417,ENI,1590.0,1331.0,1179.0,1229.0,585.0,1166.0,1103.0,639.0,535.0,658.0,1849.0,553.0,12417.0
Gasolina,Mare,Zona A,A.C 30.EA,2006.0,0.313,ENI,36.0,31.0,26.0,34.0,17.0,32.0,32.0,19.0,16.0,18.0,52.0,0.01,313.0
Gasolina,Mare,Zona B,B.C 3.AS,2006.0,2861.674,ENI,317341.0,258009.0,277491.0,289501.0,267435.0,267623.0,247240.0,176750.0,219537.0,202043.0,146778.0,191926.0,2861674.0
Gasolina,Mare,Zona A,CERVIA MARE,2006.0,3.676,ENI,1001.0,0.01,0.01,0.01,0.01,370.0,1284.0,1021.0,0.01,0.01,0.01,0.01,3676.0
Gasolina,Mare,Zona D,D.C 1.AG,2006.0,9.054,ENI,0.01,0.01,0.01,4527.0,0.01,0.01,0.01,0.01,0.01,4527.0,0.01,0.01,9054.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2006.0,1.682,ENI,458.0,0.01,0.01,0.01,0.01,169.0,588.0,467.0,0.01,0.01,0.01,0.01,1682.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2006.0,23.287,ENI,2556.0,2197.0,1861.0,2386.0,1213.0,2283.0,2273.0,1325.0,1126.0,1298.0,3678.0,1091.0,23287.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2006.0,2487.532,ENI MEDITERRANEA IDROCARBURI,222574.0,227336.0,236249.0,198385.0,241638.0,172826.0,175625.0,188303.0,214065.0,204673.0,197861.0,207997.0,2487532.0
Gasolina,Terra,Puglia,CANDELA,2006.0,1535.545,ENI,67210.0,65065.0,82225.0,105105.0,127270.0,148720.0,162305.0,150150.0,145860.0,165775.0,112700.0,203160.0,1535545.0
Gasolina,Terra,Lombardia,CASTEGGIO,2006.0,163.548,GAS PLUS ITALIANA,12352.0,12374.0,13537.0,12544.0,11727.0,14439.0,13423.0,12967.0,14475.0,15781.0,14931.0,14998.0,163548.0
Gasolina,Terra,Lombardia,CAVIAGA,2006.0,41.567,ENI,4460.0,2901.0,3014.0,4800.0,4059.0,2250.0,3103.0,2540.0,3717.0,3452.0,3604.0,3667.0,41567.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2006.0,37.35,ENERGEAN SICILIA,3600.0,3750.0,3150.0,2700.0,4800.0,3750.0,2850.0,1350.0,3000.0,3150.0,2550.0,2700.0,37350.0
Gasolina,Terra,Sicilia,FIUMETTO,2006.0,8857.118,ENI MEDITERRANEA IDROCARBURI,820498.0,706236.0,766609.0,773598.0,763111.0,702720.0,692059.0,719114.0,703346.0,729369.0,727453.0,753005.0,8857118.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2006.0,682.536,GAS PLUS ITALIANA,78188.0,69011.0,72423.0,71565.0,55670.0,46611.0,31906.0,49204.0,54354.0,54416.0,49324.0,49864.0,682536.0
Gasolina,Terra,Sicilia,GAGLIANO,2006.0,4318.362,ENI MEDITERRANEA IDROCARBURI,433615.0,361065.0,397110.0,347301.0,347611.0,331535.0,327855.0,323919.0,326213.0,369957.0,363039.0,389142.0,4318362.0
Gasolina,Terra,Marche,MONTE CASTELLANO,2006.0,0.942,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,942.0,0.01,0.01,0.01,942.0
Gasolina,Terra,Marche,MONTE URANO,2006.0,11.04,ENERGEAN ITALY,0.01,1440.0,720.0,960.0,720.0,960.0,960.0,1680.0,960.0,720.0,1440.0,480.0,11040.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2006.0,652.151,GAS PLUS ITALIANA,57408.0,51245.0,57870.0,54781.0,58843.0,56057.0,48391.0,47735.0,44918.0,50753.0,58684.0,65466.0,652151.0
Gasolina,Terra,Sicilia,NOTO,2006.0,10.302,ENI MEDITERRANEA IDROCARBURI,1750.0,181.0,1406.0,973.0,479.0,854.0,761.0,735.0,960.0,1024.0,699.0,480.0,10302.0
Gasolina,Terra,Puglia,PECORARO,2006.0,0.715,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,715.0,0.01,0.01,0.01,0.01,715.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2006.0,73.082,ENI MEDITERRANEA IDROCARBURI,5280.0,5149.0,4496.0,4181.0,4551.0,4231.0,4290.0,4349.0,13190.0,12743.0,6280.0,4342.0,73082.0
Gasolina,Terra,Sicilia,SAMPERI,2006.0,1041.639,ENI MEDITERRANEA IDROCARBURI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,179942.0,335742.0,298065.0,227890.0,1041639.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2006.0,10.024,SOCIETÀ PADANA ENERGIA,342.0,1823.0,1439.0,1375.0,876.0,1108.0,780.0,250.0,0.01,711.0,547.0,773.0,10024.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2006.0,621.003,SOCIETÀ PADANA ENERGIA,64652.0,58832.0,61427.0,54602.0,53038.0,47522.0,39860.0,14949.0,49686.0,54310.0,59661.0,62464.0,621003.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2006.0,300.213,CANOEL ITALIA,35885.0,26693.0,17207.0,26367.0,22373.0,16245.0,20786.0,24504.0,24024.0,28952.0,26298.0,30879.0,300213.0
Gasolina,Terra,Marche,TORRENTE MENOCCHIA,2006.0,0.358,ENERGEAN ITALY,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,358.0,0.01,0.01,0.01,358.0
Gasolina,Mare,Zona A,A.C 1.AG,2007.0,7.024,ENI,73.0,357.0,1129.0,14.0,1747.0,44.0,2114.0,665.0,75.0,502.0,154.0,150.0,7024.0
Gasolina,Mare,Zona A,A.C 2.AS,2007.0,35.672,ENI,2055.0,1585.0,3081.0,1223.0,2780.0,3522.0,3519.0,2880.0,2713.0,1744.0,5940.0,4630.0,35672.0
Gasolina,Mare,Zona A,A.C 3.AS,2007.0,6.518,ENI,0.01,319.0,1194.0,0.01,1743.0,0.01,2166.0,629.0,0.01,467.0,0.01,0.01,6518.0
Gasolina,Mare,Zona A,A.C 4.AS,2007.0,0.26,ENI,0.01,0.01,0.01,0.01,0.01,0.01,122.0,0.01,0.01,0.01,0.01,138.0,260.0
Gasolina,Mare,Zona A,A.C 5.AV,2007.0,0.203,ENI,0.01,0.01,0.01,0.01,0.01,0.01,88.0,0.01,0.01,0.01,0.01,115.0,203.0
Gasolina,Mare,Zona A,A.C 6.AS,2007.0,0.287,ENI,0.01,0.01,0.01,0.01,0.01,0.01,125.0,0.01,0.01,0.01,0.01,162.0,287.0
Gasolina,Mare,Zona A,A.C 25.EA,2007.0,1.842,ENI,0.01,89.0,331.0,0.01,499.0,0.01,613.0,177.0,0.01,133.0,0.01,0.01,1842.0
Gasolina,Mare,Zona A,A.C 26.EA,2007.0,1.019,ENI,0.01,41.0,162.0,0.01,247.0,0.01,301.0,88.0,0.01,66.0,0.01,114.0,1019.0
Gasolina,Mare,Zona A,A.C 27.EA,2007.0,56.815,ENI,3652.0,2648.0,5070.0,2063.0,4472.0,5335.0,5404.0,4540.0,4703.0,2616.0,9220.0,7092.0,56815.0
Gasolina,Mare,Zona A,A.C 29.EA,2007.0,13.25,ENI,759.0,551.0,1047.0,416.0,952.0,1221.0,1212.0,1018.0,1012.0,647.0,2611.0,1804.0,13250.0
Gasolina,Mare,Zona A,A.C 30.EA,2007.0,0.216,ENI,20.0,16.0,11.0,4.0,10.0,12.0,12.0,21.0,21.0,13.0,43.0,33.0,216.0
Gasolina,Mare,Zona B,B.C 3.AS,2007.0,1276.486,ENI,142155.0,93129.0,133254.0,125467.0,111405.0,134031.0,129502.0,81134.0,37162.0,22594.0,171860.0,94793.0,1276486.0
Gasolina,Mare,Zona A,CERVIA MARE,2007.0,1.086,ENI,0.01,0.01,0.01,0.01,0.01,0.01,509.0,0.01,0.01,0.01,0.01,577.0,1086.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2007.0,0.498,ENI,0.01,0.01,0.01,0.01,0.01,0.01,235.0,0.01,0.01,0.01,0.01,263.0,498.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2007.0,15.272,ENI,1441.0,1142.0,753.0,280.0,747.0,866.0,812.0,1467.0,1476.0,932.0,3033.0,2323.0,15272.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2007.0,2492.562,ENI MEDITERRANEA IDROCARBURI,213663.0,164481.0,170272.0,249803.0,269582.0,206406.0,198458.0,190947.0,190325.0,212780.0,215404.0,210441.0,2492562.0
Gasolina,Terra,Puglia,CANDELA,2007.0,2304.66,ENI,197380.0,168270.0,134190.0,149100.0,166140.0,151940.0,160460.0,184600.0,129220.0,225780.0,306720.0,330860.0,2304660.0
Gasolina,Terra,Sicilia,CASE SCHILLACI,2007.0,212.132,ENI MEDITERRANEA IDROCARBURI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,33450.0,178682.0,212132.0
Gasolina,Terra,Lombardia,CASTEGGIO,2007.0,169.287,GAS PLUS ITALIANA,14919.0,12198.0,13636.0,12499.0,45436.0,14400.0,11956.0,10355.0,5464.0,9510.0,9348.0,9566.0,169287.0
Gasolina,Terra,Lombardia,CAVIAGA,2007.0,39.67,ENI,4368.0,2919.0,2794.0,3929.0,3877.0,3477.0,2582.0,1818.0,3124.0,3119.0,3681.0,3982.0,39670.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2007.0,39.293,ENERGEAN SICILIA,3516.0,3516.0,3312.0,3312.0,3726.0,3450.0,3174.0,1656.0,2760.0,4148.0,3148.0,3575.0,39293.0
Gasolina,Terra,Sicilia,FIUMETTO,2007.0,7608.459,ENI MEDITERRANEA IDROCARBURI,689244.0,699468.0,650026.0,626396.0,626023.0,543941.0,522741.0,503042.0,540918.0,618549.0,849701.0,738410.0,7608459.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2007.0,516.433,GAS PLUS ITALIANA,52748.0,42442.0,51210.0,48784.0,41802.0,33218.0,29392.0,30534.0,17081.0,57771.0,56549.0,54902.0,516433.0
Gasolina,Terra,Sicilia,GAGLIANO,2007.0,3940.596,ENI MEDITERRANEA IDROCARBURI,365503.0,386113.0,415371.0,330335.0,335853.0,288698.0,314423.0,364201.0,358270.0,348545.0,247177.0,186107.0,3940596.0
Gasolina,Terra,Marche,MONTE URANO,2007.0,29.65,ENERGEAN ITALY,720.0,720.0,480.0,0.01,21790.0,720.0,720.0,960.0,420.0,1680.0,720.0,720.0,29650.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2007.0,614.325,GAS PLUS ITALIANA,64182.0,54546.0,51568.0,49252.0,42169.0,40535.0,37927.0,38539.0,21756.0,70768.0,73480.0,69603.0,614325.0
Gasolina,Terra,Sicilia,NOTO,2007.0,7.823,ENI MEDITERRANEA IDROCARBURI,556.0,371.0,297.0,474.0,360.0,81.0,109.0,109.0,148.0,182.0,2463.0,2673.0,7823.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2007.0,53.674,ENI MEDITERRANEA IDROCARBURI,4344.0,3920.0,17294.0,10147.0,3112.0,2810.0,2981.0,2647.0,2377.0,2629.0,476.0,937.0,53674.0
Gasolina,Terra,Sicilia,SAMPERI,2007.0,1184.548,ENI MEDITERRANEA IDROCARBURI,239073.0,136067.0,157621.0,79120.0,65458.0,58569.0,66013.0,87379.0,74835.0,81582.0,74331.0,64500.0,1184548.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2007.0,7.783,SOCIETÀ PADANA ENERGIA,1407.0,323.0,482.0,477.0,931.0,753.0,295.0,577.0,0.01,282.0,1341.0,915.0,7783.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2007.0,633.842,SOCIETÀ PADANA ENERGIA,65466.0,63034.0,65122.0,53357.0,54234.0,47719.0,39743.0,22384.0,51605.0,58063.0,57012.0,56103.0,633842.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2007.0,338.442,CANOEL ITALIA,30727.0,26350.0,30952.0,26538.0,19810.0,30079.0,14041.0,26498.0,30215.0,33824.0,33233.0,36175.0,338442.0
Gasolina,Mare,Zona A,A.C 1.AG,2008.0,11.283,ENI,214.0,1094.0,154.0,5372.0,489.0,551.0,319.0,1748.0,118.0,94.0,671.0,459.0,11283.0
Gasolina,Mare,Zona A,A.C 2.AS,2008.0,64.122,ENI,7932.0,5887.0,5299.0,7103.0,4958.0,6067.0,2161.0,3116.0,3829.0,3048.0,6349.0,8373.0,64122.0
Gasolina,Mare,Zona A,A.C 3.AS,2008.0,9.198,ENI,0.01,953.0,0.01,5234.0,314.0,348.0,233.0,1490.0,0.01,0.01,439.0,187.0,9198.0
Gasolina,Mare,Zona A,A.C 4.AS,2008.0,1.065,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,50.0,360.0,204.0,293.0,158.0,1065.0
Gasolina,Mare,Zona A,A.C 5.AV,2008.0,0.846,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,40.0,294.0,160.0,230.0,122.0,846.0
Gasolina,Mare,Zona A,A.C 6.AS,2008.0,1.188,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,57.0,410.0,224.0,323.0,174.0,1188.0
Gasolina,Mare,Zona A,A.C 25.EA,2008.0,2.686,ENI,0.01,273.0,0.01,1503.0,94.0,103.0,69.0,454.0,0.01,0.01,133.0,57.0,2686.0
Gasolina,Mare,Zona A,A.C 26.EA,2008.0,1.392,ENI,0.01,134.0,0.01,766.0,50.0,56.0,38.0,257.0,0.01,0.01,70.0,21.0,1392.0
Gasolina,Mare,Zona A,A.C 27.EA,2008.0,81.859,ENI,11387.0,7785.0,6031.0,9735.0,7687.0,8381.0,4294.0,4127.0,5493.0,4259.0,6644.0,6036.0,81859.0
Gasolina,Mare,Zona A,A.C 29.EA,2008.0,27.901,ENI,3186.0,2463.0,2303.0,3128.0,2180.0,2655.0,1174.0,1369.0,1675.0,1327.0,2778.0,3663.0,27901.0
Gasolina,Mare,Zona A,A.C 30.EA,2008.0,0.528,ENI,60.0,44.0,43.0,60.0,41.0,51.0,20.0,28.0,32.0,26.0,53.0,70.0,528.0
Gasolina,Mare,Zona B,B.C 3.AS,2008.0,427.8,ENI,41948.0,57936.0,30087.0,97349.0,50528.0,38725.0,41884.0,21476.0,11918.0,11177.0,13606.0,11166.0,427800.0
Gasolina,Mare,Zona A,CERVIA MARE,2008.0,4.474,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,207.0,1511.0,857.0,1230.0,669.0,4474.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2008.0,2.048,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,94.0,692.0,392.0,563.0,307.0,2048.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2008.0,37.569,ENI,4222.0,3163.0,3031.0,4249.0,2907.0,3646.0,1481.0,1972.0,2330.0,1847.0,3746.0,4975.0,37569.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2008.0,2295.032,ENI MEDITERRANEA IDROCARBURI,212875.0,207140.0,221345.0,202394.0,200928.0,170130.0,187251.0,185204.0,170248.0,172846.0,186077.0,178594.0,2295032.0
Gasolina,Terra,Puglia,CANDELA,2008.0,3140.62,ENI,205380.0,185040.0,303120.0,329760.0,275760.0,270000.0,342000.0,104400.0,278840.0,294650.0,244950.0,306720.0,3140620.0
Gasolina,Terra,Sicilia,CASE SCHILLACI,2008.0,1863.698,ENI MEDITERRANEA IDROCARBURI,70711.0,132368.0,130812.0,131178.0,157733.0,155978.0,190140.0,135391.0,180078.0,220795.0,179558.0,178956.0,1863698.0
Gasolina,Terra,Lombardia,CASTEGGIO,2008.0,133.053,GAS PLUS ITALIANA,10510.0,8267.0,30692.0,7866.0,9608.0,5906.0,9616.0,5284.0,19710.0,8432.0,7210.0,9952.0,133053.0
Gasolina,Terra,Lombardia,CAVIAGA,2008.0,36.417,ENI,3881.0,3643.0,2622.0,2718.0,3126.0,4127.0,2606.0,2483.0,3371.0,3400.0,1910.0,2530.0,36417.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2008.0,47.18,ENERGEAN SICILIA,3624.0,4290.0,3289.0,2431.0,6006.0,7920.0,3600.0,2304.0,2880.0,3744.0,3888.0,3204.0,47180.0
Gasolina,Terra,Sicilia,FIUMETTO,2008.0,8816.259,ENI MEDITERRANEA IDROCARBURI,735553.0,669991.0,641392.0,622214.0,673835.0,731214.0,758035.0,791863.0,825918.0,851119.0,718320.0,796805.0,8816259.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2008.0,535.226,GAS PLUS ITALIANA,37582.0,55382.0,55909.0,64542.0,47223.0,43929.0,38460.0,38728.0,38240.0,34670.0,39959.0,40602.0,535226.0
Gasolina,Terra,Sicilia,GAGLIANO,2008.0,3409.293,ENI MEDITERRANEA IDROCARBURI,260610.0,267180.0,247784.0,286293.0,316327.0,283499.0,231024.0,280727.0,320474.0,331366.0,280694.0,303315.0,3409293.0
Gasolina,Terra,Marche,MONTE URANO,2008.0,1.68,ENERGEAN ITALY,0.01,240.0,720.0,720.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1680.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2008.0,701.778,GAS PLUS ITALIANA,60165.0,78074.0,75331.0,60447.0,68747.0,60525.0,59850.0,55165.0,54219.0,29069.0,35697.0,64489.0,701778.0
Gasolina,Terra,Sicilia,NOTO,2008.0,3.089,ENI MEDITERRANEA IDROCARBURI,1773.0,709.0,435.0,72.0,70.0,30.0,0.01,0.01,0.01,0.01,0.01,0.01,3089.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2008.0,59.842,ENI MEDITERRANEA IDROCARBURI,1347.0,1489.0,18298.0,14943.0,7577.0,2905.0,4047.0,1304.0,1522.0,1970.0,2593.0,1847.0,59842.0
Gasolina,Terra,Sicilia,SAMPERI,2008.0,335.98,ENI MEDITERRANEA IDROCARBURI,73471.0,0.01,0.01,0.01,0.01,0.01,24234.0,31885.0,43967.0,64519.0,50249.0,47655.0,335980.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2008.0,7.385,SOCIETÀ PADANA ENERGIA,1531.0,956.0,815.0,496.0,334.0,673.0,680.0,0.01,686.0,519.0,0.01,695.0,7385.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2008.0,612.862,SOCIETÀ PADANA ENERGIA,62432.0,57755.0,58165.0,53066.0,47654.0,48667.0,47846.0,22632.0,49556.0,56863.0,53203.0,55023.0,612862.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2008.0,312.383,CANOEL ITALIA,35727.0,18634.0,32878.0,32609.0,7930.0,32117.0,32142.0,32058.0,32284.0,18449.0,14294.0,23261.0,312383.0
Gasolina,Mare,Zona A,A.C 1.AG,2009.0,2.498,ENI,254.0,535.0,326.0,215.0,193.0,165.0,177.0,98.0,53.0,188.0,86.0,208.0,2498.0
Gasolina,Mare,Zona A,A.C 2.AS,2009.0,54.622,ENI,8780.0,3877.0,6158.0,6931.0,5091.0,4292.0,4127.0,3017.0,1497.0,4569.0,1860.0,4423.0,54622.0
Gasolina,Mare,Zona A,A.C 3.AS,2009.0,0.505,ENI,0.01,460.0,0.01,0.01,0.01,0.01,45.0,0.01,0.01,0.01,0.01,0.01,505.0
Gasolina,Mare,Zona A,A.C 4.AS,2009.0,1.131,ENI,165.0,0.01,0.01,0.01,345.0,261.0,0.01,289.0,71.0,0.01,0.01,0.01,1131.0
Gasolina,Mare,Zona A,A.C 5.AV,2009.0,0.901,ENI,127.0,0.01,0.01,0.01,269.0,207.0,0.01,238.0,60.0,0.01,0.01,0.01,901.0
Gasolina,Mare,Zona A,A.C 6.AS,2009.0,1.274,ENI,181.0,0.01,0.01,0.01,380.0,293.0,0.01,336.0,84.0,0.01,0.01,0.01,1274.0
Gasolina,Mare,Zona A,A.C 25.EA,2009.0,0.14,ENI,0.01,127.0,0.01,0.01,0.01,0.01,13.0,0.01,0.01,0.01,0.01,0.01,140.0
Gasolina,Mare,Zona A,A.C 26.EA,2009.0,0.058,ENI,0.01,53.0,0.01,0.01,0.01,0.01,5.0,0.01,0.01,0.01,0.01,0.01,58.0
Gasolina,Mare,Zona A,A.C 27.EA,2009.0,35.556,ENI,7530.0,3384.0,5179.0,2970.0,2182.0,1801.0,1769.0,1300.0,713.0,3833.0,1756.0,3139.0,35556.0
Gasolina,Mare,Zona A,A.C 29.EA,2009.0,26.167,ENI,3853.0,1966.0,2735.0,3035.0,2235.0,1854.0,1809.0,1327.0,730.0,2797.0,1131.0,2695.0,26167.0
Gasolina,Mare,Zona A,A.C 30.EA,2009.0,0.515,ENI,70.0,34.0,90.0,60.0,54.0,46.0,37.0,27.0,15.0,0.01,24.0,58.0,515.0
Gasolina,Mare,Zona B,B.C 2.LF,2009.0,5.0,ENERGEAN ITALY,0.01,0.01,0.01,0.01,5000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5000.0
Gasolina,Mare,Zona B,B.C 3.AS,2009.0,134.965,ENI,14134.0,9576.0,6841.0,0.01,0.01,24933.0,3200.0,11889.0,4722.0,36888.0,0.01,22782.0,134965.0
Gasolina,Mare,Zona A,CERVIA MARE,2009.0,4.77,ENI,691.0,0.01,0.01,0.01,1455.0,1103.0,0.01,1221.0,300.0,0.01,0.01,0.01,4770.0
Gasolina,Mare,Zona A,FASCIA CERVIA MARE,2009.0,2.182,ENI,316.0,0.01,0.01,0.01,665.0,505.0,0.01,558.0,138.0,0.01,0.01,0.01,2182.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2009.0,40.285,ENI,5013.0,2398.0,6427.0,4239.0,3796.0,3247.0,2687.0,1930.0,1048.0,3708.0,1696.0,4096.0,40285.0
Gasolina,Terra,Sicilia,BRONTE-S.NICOLA,2009.0,2111.674,ENI MEDITERRANEA IDROCARBURI,135648.0,162936.0,176666.0,186535.0,194330.0,154928.0,179902.0,173977.0,175393.0,192159.0,190318.0,188882.0,2111674.0
Gasolina,Terra,Puglia,CANDELA,2009.0,3183.855,ENI,363520.0,272285.0,322885.0,146575.0,243100.0,261635.0,242385.0,233805.0,245960.0,293865.0,277040.0,280800.0,3183855.0
Gasolina,Terra,Sicilia,CASE SCHILLACI,2009.0,2293.055,ENI MEDITERRANEA IDROCARBURI,245908.0,244174.0,226282.0,192767.0,195718.0,165078.0,140830.0,192824.0,169909.0,171629.0,177438.0,170498.0,2293055.0
Gasolina,Terra,Lombardia,CASTEGGIO,2009.0,71.831,GAS PLUS ITALIANA,6192.0,7435.0,9981.0,6820.0,5684.0,8194.0,6871.0,4227.0,4231.0,5012.0,3209.0,3975.0,71831.0
Gasolina,Terra,Lombardia,CAVIAGA,2009.0,27.478,ENI,791.0,2055.0,3309.0,2762.0,2189.0,1496.0,2694.0,1901.0,3295.0,1906.0,2892.0,2188.0,27478.0
Gasolina,Terra,Sicilia,COMISO SECONDO,2009.0,36.1,ENERGEAN SICILIA,5075.0,4060.0,4205.0,3625.0,1885.0,2900.0,2900.0,870.0,2060.0,2982.0,2698.0,2840.0,36100.0
Gasolina,Terra,Sicilia,FIUMETTO,2009.0,8529.987,ENI MEDITERRANEA IDROCARBURI,876249.0,801458.0,813998.0,748814.0,733783.0,638014.0,535216.0,558503.0,716862.0,747205.0,687569.0,672316.0,8529987.0
Gasolina,Terra,Emilia Romagna,FORNOVO DI TARO,2009.0,378.202,GAS PLUS ITALIANA,40053.0,32749.0,39722.0,34688.0,33369.0,33375.0,33007.0,30260.0,22299.0,30584.0,23298.0,24798.0,378202.0
Gasolina,Terra,Sicilia,GAGLIANO,2009.0,3203.786,ENI MEDITERRANEA IDROCARBURI,310644.0,288045.0,341730.0,311286.0,260285.0,265208.0,229489.0,232619.0,229833.0,238533.0,247746.0,248368.0,3203786.0
Gasolina,Terra,Emilia Romagna,MONTEARDONE,2009.0,622.449,GAS PLUS ITALIANA,64195.0,55854.0,61068.0,57335.0,55329.0,52739.0,46984.0,42491.0,34103.0,59969.0,50380.0,42002.0,622449.0
Gasolina,Terra,Sicilia,ROCCA CAVALLO,2009.0,31.591,ENI MEDITERRANEA IDROCARBURI,2330.0,1848.0,3198.0,2130.0,3606.0,2847.0,2237.0,2543.0,2305.0,2460.0,3307.0,2780.0,31591.0
Gasolina,Terra,Sicilia,SAMPERI,2009.0,690.225,ENI MEDITERRANEA IDROCARBURI,79468.0,33700.0,95795.0,49182.0,64324.0,57115.0,42699.0,50888.0,46037.0,49339.0,66112.0,55566.0,690225.0
Gasolina,Terra,Emilia Romagna,SANTERNO,2009.0,5.796,SOCIETÀ PADANA ENERGIA,874.0,879.0,1056.0,705.0,0.01,704.0,528.0,526.0,0.01,0.01,0.01,524.0,5796.0
Gasolina,Terra,Emilia Romagna,SPILAMBERTO,2009.0,460.417,SOCIETÀ PADANA ENERGIA,54997.0,49281.0,52478.0,42789.0,35915.0,30400.0,32644.0,22817.0,26686.0,37337.0,39582.0,35491.0,460417.0
Gasolina,Terra,Molise,TORRENTE CIGNO,2009.0,322.13,CANOEL ITALIA,33284.0,33284.0,18746.0,19188.0,18624.0,18012.0,18081.0,37824.0,15313.0,35324.0,35225.0,39225.0,322130.0
Gasolina,Mare,Zona A,A.C 1.AG,2010.0,1.367,ENI,185.0,164.0,204.0,194.0,51.0,104.0,105.0,108.0,58.0,80.0,82.0,32.0,1367.0
Gasolina,Mare,Zona A,A.C 2.AS,2010.0,34.064,ENI,2842.0,3632.0,4405.0,4255.0,1430.0,3303.0,2895.0,3208.0,1639.0,2164.0,2290.0,2001.0,34064.0
Gasolina,Mare,Zona A,A.C 3.AS,2010.0,0.053,ENI,53.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,53.0
Gasolina,Mare,Zona A,A.C 25.EA,2010.0,0.016,ENI,16.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,16.0
Gasolina,Mare,Zona A,A.C 26.EA,2010.0,1.484,ENI,6.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1478.0,1484.0
Gasolina,Mare,Zona A,A.C 27.EA,2010.0,26.762,ENI,1789.0,2929.0,3518.0,3677.0,5382.0,2225.0,1344.0,1788.0,949.0,1054.0,917.0,1190.0,26762.0
Gasolina,Mare,Zona A,A.C 29.EA,2010.0,24.982,ENI,1744.0,2234.0,2705.0,3279.0,4069.0,2012.0,1768.0,1974.0,999.0,1322.0,1398.0,1478.0,24982.0
Gasolina,Mare,Zona A,A.C 30.EA,2010.0,0.365,ENI,37.0,46.0,57.0,54.0,14.0,29.0,29.0,29.0,16.0,23.0,23.0,8.0,365.0
Gasolina,Mare,Zona B,B.C 2.LF,2010.0,8.0,ENERGEAN ITALY,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8000.0,8000.0
Gasolina,Mare,Zona B,B.C 3.AS,2010.0,102.978,ENI,23283.0,18238.0,2280.0,0.01,0.01,59177.0,0.01,0.01,0.01,0.01,0.01,0.01,102978.0
Gasolina,Mare,Zona A,PORTO CORSINI MARE,2010.0,25.909,ENI,2616.0,3241.0,4029.0,3829.0,996.0,2045.0,2067.0,2121.0,1144.0,1575.0,1612.0,634.0,25909.0
